minute,kwatt
8978,0.0873
8979,0.0874
8980,0.0877
8981,0.0874
8982,0.0876
8983,0.0868
8984,0.0873
8985,0.0868
8986,0.0858
8987,0.0863
8988,0.0871
8989,0.087
8990,0.0871
8991,0.0877
8992,0.0875
8993,0.0873
8994,0.0873
8995,0.0878
8996,0.0878
8997,0.0878
8998,0.0875
8999,0.087
9000,0.0876
9001,0.0876
9002,0.087
9003,0.0859
9004,0.0847
9005,0.0867
9006,0.0897
9007,0.0965
9008,0.1015
9009,0.1081
9010,0.1166
9011,0.1202
9012,0.1152
9013,0.1244
9014,0.1302
9015,0.1359
9016,0.137
9017,0.1277
9018,0.1273
9019,0.1286
9020,0.129
9021,0.1462
9022,0.1611
9023,0.1544
9024,0.1519
9025,0.1574
9026,0.1685
9027,0.1699
9028,0.1729
9029,0.1681
9030,0.1646
9031,0.1643
9032,0.1641
9033,0.164
9034,0.1636
9035,0.163
9036,0.1621
9037,0.1618
9038,0.1622
9039,0.1619
9040,0.1627
9041,0.1664
9042,0.1666
9043,0.1667
9044,0.1669
9045,0.1764
9046,0.2448
9047,0.2666
9048,0.2787
9049,0.254
9050,0.2685
9051,0.1689
9052,0.1664
9053,0.166
9054,0.1665
9055,0.1667
9056,0.1658
9057,0.1659
9058,0.1673
9059,0.1675
9060,0.1681
9061,0.1677
9062,0.1669
9063,0.1678
9064,0.167
9065,0.1667
9066,0.1667
9067,0.1664
9068,0.1669
9069,0.1671
9070,0.1682
9071,0.1677
9072,0.1683
9073,0.1673
9074,0.1674
9075,0.1686
9076,0.1686
9077,0.2763
9078,0.3223
9079,0.3193
9080,0.3188
9081,0.3181
9082,0.3164
9083,0.3149
9084,0.3138
9085,0.3289
9086,0.3375
9087,0.3471
9088,0.3532
9089,0.3495
9090,0.3492
9091,0.3517
9092,0.3513
9093,0.3516
9094,0.3679
9095,0.3745
9096,0.3731
9097,0.3731
9098,0.3729
9099,0.3704
9100,0.3701
9101,0.3654
9102,0.3649
9103,0.3853
9104,0.3903
9105,0.3887
9106,0.3897
9107,0.3919
9108,0.3691
9109,0.3623
9110,0.3613
9111,0.3613
9112,0.3598
9113,0.3584
9114,0.3574
9115,0.3564
9116,0.2646
9117,0.2389
9118,0.2303
9119,0.23
9120,0.2205
9121,0.2159
9122,0.216
9123,0.2157
9124,0.2164
9125,0.2162
9126,0.2159
9127,0.2175
9128,0.2159
9129,0.2171
9130,0.2168
9131,0.2163
9132,0.2163
9133,0.2162
9134,0.2183
9135,0.2262
9136,0.2282
9137,0.226
9138,0.2145
9139,0.2076
9140,0.2173
9141,0.2235
9142,0.2347
9143,0.2395
9144,0.204
9145,0.205
9146,0.2148
9147,0.2138
9148,0.2128
9149,0.2137
9150,0.2127
9151,0.2369
9152,0.2173
9153,0.2126
9154,0.2114
9155,0.2255
9156,0.2121
9157,0.2123
9158,0.2276
9159,0.2159
9160,0.1919
9161,0.1925
9162,0.1925
9163,0.1927
9164,0.1926
9165,0.2347
9166,0.2614
9167,0.2578
9168,0.259
9169,0.2596
9170,0.2884
9171,0.3026
9172,0.3023
9173,0.3016
9174,0.2996
9175,0.2752
9176,0.2712
9177,0.2715
9178,0.2717
9179,0.2719
9180,0.2713
9181,0.2712
9182,0.2707
9183,0.2711
9184,0.2708
9185,0.2711
9186,0.2709
9187,0.2706
9188,0.2711
9189,0.2709
9190,0.2702
9191,0.2706
9192,0.2327
9193,0.2047
9194,0.2215
9195,0.2177
9196,0.2049
9197,0.2046
9198,0.2054
9199,0.2054
9200,0.2053
9201,0.2049
9202,0.205
9203,0.2346
9204,0.3161
9205,0.3145
9206,0.3132
9207,0.312
9208,0.3107
9209,0.3092
9210,0.3074
9211,0.3057
9212,0.3159
9213,0.3139
9214,0.3042
9215,0.3042
9216,0.3607
9217,0.3552
9218,0.3569
9219,0.3753
9220,0.3528
9221,0.3503
9222,0.3482
9223,0.3472
9224,0.3465
9225,0.3445
9226,0.3511
9227,0.3514
9228,0.3504
9229,0.3496
9230,0.349
9231,0.3489
9232,0.348
9233,0.3481
9234,0.3453
9235,0.3394
9236,0.3393
9237,0.3384
9238,0.3398
9239,0.3537
9240,0.3523
9241,0.3521
9242,0.3504
9243,0.3496
9244,0.3483
9245,0.3478
9246,0.3627
9247,0.6135
9248,0.6792
9249,0.6784
9250,0.6795
9251,0.6134
9252,0.5575
9253,0.5534
9254,0.5557
9255,0.556
9256,0.5546
9257,0.5566
9258,0.5564
9259,0.5511
9260,0.5537
9261,0.5517
9262,0.5537
9263,0.5518
9264,0.5535
9265,0.551
9266,0.5521
9267,0.5486
9268,0.5421
9269,0.5445
9270,0.5478
9271,0.5476
9272,0.5454
9273,0.5416
9274,0.5371
9275,0.5535
9276,0.5493
9277,0.5361
9278,0.5354
9279,0.5342
9280,0.5344
9281,0.533
9282,0.5346
9283,0.5347
9284,0.5333
9285,0.532
9286,0.5335
9287,0.5358
9288,0.5355
9289,0.5348
9290,0.5347
9291,0.5322
9292,0.5351
9293,0.5348
9294,0.534
9295,0.5327
9296,0.5334
9297,0.5338
9298,0.5327
9299,0.5343
9300,0.5363
9301,0.5343
9302,0.5336
9303,0.5352
9304,0.531
9305,0.5313
9306,0.5344
9307,0.5345
9308,0.5338
9309,0.5328
9310,0.5332
9311,0.5341
9312,0.5336
9313,0.5324
9314,0.5343
9315,0.5331
9316,0.5339
9317,0.5331
9318,0.5298
9319,0.5346
9320,0.5308
9321,0.5328
9322,0.5316
9323,0.5327
9324,0.5304
9325,0.5452
9326,0.6893
9327,0.695
9328,0.6112
9329,0.5575
9330,0.5556
9331,0.5449
9332,0.5412
9333,0.5521
9334,0.5494
9335,0.5489
9336,0.5486
9337,0.5486
9338,0.5483
9339,0.5478
9340,0.5429
9341,0.5462
9342,0.5458
9343,0.5441
9344,0.5472
9345,0.5515
9346,0.5507
9347,0.5463
9348,0.5475
9349,0.5491
9350,0.5491
9351,0.5487
9352,0.5484
9353,0.5487
9354,0.5489
9355,0.548
9356,0.5491
9357,0.5475
9358,0.5445
9359,0.5466
9360,0.5454
9361,0.5456
9362,0.5446
9363,0.5842
9364,0.6227
9365,0.764
9366,0.7542
9367,0.7527
9368,0.7515
9369,0.7491
9370,0.7478
9371,0.745
9372,0.7461
9373,0.7447
9374,0.7446
9375,0.7416
9376,0.7418
9377,0.7378
9378,0.7432
9379,0.7802
9380,0.7736
9381,0.7259
9382,0.7197
9383,0.7167
9384,0.7202
9385,0.7182
9386,0.7204
9387,0.7154
9388,0.7093
9389,0.6783
9390,0.6721
9391,0.6707
9392,0.6701
9393,0.6686
9394,0.6675
9395,0.6657
9396,0.6626
9397,0.5708
9398,0.2097
9399,0.212
9400,0.21
9401,0.2095
9402,0.2089
9403,0.208
9404,0.2065
9405,0.2055
9406,0.2049
9407,0.2041
9408,0.2026
9409,0.2021
9410,0.2015
9411,0.2007
9412,0.2
9413,0.1982
9414,0.1964
9415,0.1954
9416,0.1946
9417,0.194
9418,0.1925
9419,0.1915
9420,0.1911
9421,0.1903
9422,0.1908
9423,0.1898
9424,0.1887
9425,0.188
9426,0.1869
9427,0.1872
9428,0.1874
9429,0.1864
9430,0.1858
9431,0.1857
9432,0.1854
9433,0.1849
9434,0.1839
9435,0.1841
9436,0.1836
9437,0.1836
9438,0.1827
9439,0.1817
9440,0.191
9441,0.1914
9442,0.1918
9443,0.1852
9444,0.1889
9445,0.1888
9446,0.1856
9447,0.192
9448,0.185
9449,0.1844
9450,0.185
9451,0.1812
9452,0.1797
9453,0.1784
9454,0.1781
9455,0.1785
9456,0.1787
9457,0.1806
9458,0.1773
9459,0.1762
9460,0.1765
9461,0.1771
9462,0.1776
9463,0.1764
9464,0.1673
9465,0.1573
9466,0.1572
9467,0.157
9468,0.1566
9469,0.1599
9470,0.1564
9471,0.1564
9472,0.1564
9473,0.1558
9474,0.1561
9475,0.1559
9476,0.1552
9477,0.1539
9478,0.1548
9479,0.1521
9480,0.1519
9481,0.1515
9482,0.1524
9483,0.1521
9484,0.1513
9485,0.1518
9486,0.1517
9487,0.1518
9488,0.1523
9489,0.1521
9490,0.1518
9491,0.1519
9492,0.1522
9493,0.2624
9494,0.2999
9495,0.2961
9496,0.2944
9497,0.292
9498,0.2911
9499,0.2899
9500,0.2886
9501,0.2877
9502,0.287
9503,0.2866
9504,0.2909
9505,0.2907
9506,0.2844
9507,0.2839
9508,0.2834
9509,0.2838
9510,0.2822
9511,0.2806
9512,0.2788
9513,0.2775
9514,0.2768
9515,0.276
9516,0.2743
9517,0.2737
9518,0.2741
9519,0.273
9520,0.2731
9521,0.2716
9522,0.2714
9523,0.2037
9524,0.1489
9525,0.1487
9526,0.1486
9527,0.148
9528,0.1489
9529,0.1479
9530,0.1489
9531,0.1479
9532,0.1469
9533,0.1473
9534,0.1468
9535,0.1471
9536,0.1465
9537,0.1466
9538,0.1461
9539,0.1466
9540,0.1472
9541,0.1465
9542,0.1466
9543,0.1453
9544,0.1456
9545,0.1461
9546,0.1453
9547,0.1457
9548,0.1451
9549,0.1455
9550,0.1457
9551,0.146
9552,0.1451
9553,0.145
9554,0.1459
9555,0.1452
9556,0.1459
9557,0.1458
9558,0.1455
9559,0.1451
9560,0.1457
9561,0.1458
9562,0.145
9563,0.1448
9564,0.1448
9565,0.1456
9566,0.1449
9567,0.1441
9568,0.1439
9569,0.1443
9570,0.1446
9571,0.1441
9572,0.1443
9573,0.144
9574,0.1438
9575,0.1432
9576,0.1438
9577,0.144
9578,0.1437
9579,0.144
9580,0.1438
9581,0.1445
9582,0.1453
9583,0.1443
9584,0.1441
9585,0.1444
9586,0.1442
9587,0.144
9588,0.1439
9589,0.1445
9590,0.1445
9591,0.1443
9592,0.1444
9593,0.144
9594,0.1443
9595,0.1444
9596,0.1445
9597,0.144
9598,0.1431
9599,0.1426
9600,0.1428
9601,0.1407
9602,0.143
9603,0.1431
9604,0.1427
9605,0.1428
9606,0.1426
9607,0.1426
9608,0.1445
9609,0.1429
9610,0.1452
9611,0.1469
9612,0.1463
9613,0.1459
9614,0.1458
9615,0.1459
9616,0.1457
9617,0.1455
9618,0.1459
9619,0.1463
9620,0.146
9621,0.1457
9622,0.1455
9623,0.1451
9624,0.1455
9625,0.1449
9626,0.1446
9627,0.1443
9628,0.1445
9629,0.2851
9630,0.2912
9631,0.2888
9632,0.2866
9633,0.2847
9634,0.2834
9635,0.2822
9636,0.2811
9637,0.2805
9638,0.279
9639,0.2794
9640,0.2785
9641,0.2782
9642,0.2778
9643,0.2759
9644,0.274
9645,0.273
9646,0.2723
9647,0.2717
9648,0.2708
9649,0.2701
9650,0.2693
9651,0.2688
9652,0.2685
9653,0.2683
9654,0.2677
9655,0.2676
9656,0.2675
9657,0.2675
9658,0.2673
9659,0.1832
9660,0.1471
9661,0.1443
9662,0.1441
9663,0.1435
9664,0.1434
9665,0.1435
9666,0.1437
9667,0.1438
9668,0.1437
9669,0.1436
9670,0.1434
9671,0.1437
9672,0.1445
9673,0.1431
9674,0.1434
9675,0.143
9676,0.1435
9677,0.1444
9678,0.1437
9679,0.1436
9680,0.1435
9681,0.1438
9682,0.1437
9683,0.1436
9684,0.1436
9685,0.1446
9686,0.1441
9687,0.1445
9688,0.1457
9689,0.1445
9690,0.1439
9691,0.1437
9692,0.1439
9693,0.1437
9694,0.1438
9695,0.1437
9696,0.1437
9697,0.1439
9698,0.1441
9699,0.1433
9700,0.1428
9701,0.1427
9702,0.1432
9703,0.1431
9704,0.1427
9705,0.143
9706,0.1426
9707,0.1432
9708,0.1427
9709,0.1428
9710,0.1423
9711,0.1425
9712,0.1434
9713,0.1427
9714,0.1426
9715,0.1426
9716,0.1424
9717,0.1434
9718,0.1427
9719,0.1437
9720,0.144
9721,0.1428
9722,0.1429
9723,0.1429
9724,0.143
9725,0.1429
9726,0.1431
9727,0.1433
9728,0.1426
9729,0.1438
9730,0.1428
9731,0.1432
9732,0.1427
9733,0.1433
9734,0.1447
9735,0.1538
9736,0.1684
9737,0.166
9738,0.1674
9739,0.1676
9740,0.1675
9741,0.1673
9742,0.167
9743,0.1669
9744,0.1668
9745,0.1663
9746,0.1664
9747,0.1651
9748,0.183
9749,0.1944
9750,0.1946
9751,0.1945
9752,0.1943
9753,0.1948
9754,0.1805
9755,0.1669
9756,0.1666
9757,0.1649
9758,0.1628
9759,0.1659
9760,0.1664
9761,0.1661
9762,0.1662
9763,0.1665
9764,0.1665
9765,0.1662
9766,0.1661
9767,0.1663
9768,0.1689
9769,0.2507
9770,0.3343
9771,0.3265
9772,0.3253
9773,0.317
9774,0.3216
9775,0.3203
9776,0.8134
9777,1.519
9778,1.5193
9779,1.5214
9780,0.6987
9781,0.3161
9782,0.3146
9783,0.3134
9784,0.3112
9785,0.3856
9786,0.3903
9787,0.3903
9788,0.388
9789,0.3847
9790,0.3792
9791,0.2969
9792,0.3014
9793,0.3019
9794,0.3013
9795,0.3015
9796,0.2983
9797,0.2986
9798,0.298
9799,0.2566
9800,0.1769
9801,0.1758
9802,0.1755
9803,0.1757
9804,0.1746
9805,0.1522
9806,0.1521
9807,0.1524
9808,0.152
9809,0.175
9810,0.1779
9811,0.1683
9812,0.148
9813,0.1434
9814,0.1435
9815,0.1425
9816,0.1433
9817,0.1434
9818,0.143
9819,0.1426
9820,0.1429
9821,0.1422
9822,0.1425
9823,0.1425
9824,0.1423
9825,0.142
9826,0.1427
9827,0.1436
9828,0.1433
9829,0.1434
9830,0.1433
9831,0.1437
9832,0.1437
9833,0.1431
9834,0.1428
9835,0.1427
9836,0.1418
9837,0.1417
9838,0.1408
9839,0.1401
9840,0.1399
9841,0.1394
9842,0.1387
9843,0.1383
9844,0.1364
9845,0.1311
9846,0.1279
9847,0.125
9848,0.1227
9849,0.1239
9850,0.1435
9851,0.1566
9852,0.1531
9853,0.1483
9854,0.1434
9855,0.1384
9856,0.133
9857,0.1278
9858,0.123
9859,0.1184
9860,0.1144
9861,0.1101
9862,0.1605
9863,0.4153
9864,0.4462
9865,0.4431
9866,0.4437
9867,0.4431
9868,0.4405
9869,0.4382
9870,0.4376
9871,0.4355
9872,0.4365
9873,0.436
9874,0.435
9875,0.4341
9876,0.4336
9877,0.4327
9878,0.4328
9879,0.4325
9880,0.4314
9881,0.4306
9882,0.4296
9883,0.4286
9884,0.4287
9885,0.4292
9886,0.4293
9887,0.4303
9888,0.4309
9889,0.4289
9890,0.4289
9891,0.4291
9892,0.4288
9893,0.429
9894,0.429
9895,0.4269
9896,0.4266
9897,0.4258
9898,0.424
9899,0.4344
9900,0.4079
9901,0.4048
9902,0.4065
9903,0.4502
9904,0.5353
9905,0.5196
9906,0.5111
9907,0.5104
9908,0.5043
9909,0.4978
9910,0.5103
9911,0.5081
9912,0.5037
9913,0.4793
9914,0.4707
9915,0.4666
9916,0.4599
9917,0.4553
9918,0.4506
9919,0.4487
9920,0.4432
9921,0.4381
9922,0.4343
9923,0.4338
9924,0.4241
9925,0.4171
9926,0.4074
9927,0.3962
9928,0.3923
9929,0.3911
9930,0.388
9931,0.3841
9932,0.3788
9933,0.3807
9934,0.4031
9935,0.4041
9936,0.4195
9937,0.4193
9938,0.4206
9939,0.4199
9940,0.419
9941,0.4199
9942,0.4053
9943,0.3992
9944,0.4051
9945,0.3939
9946,0.4031
9947,0.2895
9948,0.2258
9949,0.2372
9950,0.2414
9951,0.2441
9952,0.2479
9953,0.252
9954,0.2543
9955,0.282
9956,0.2932
9957,0.2987
9958,0.3045
9959,0.3178
9960,0.3351
9961,0.3494
9962,0.3575
9963,0.3659
9964,0.3703
9965,0.3716
9966,0.3757
9967,0.3865
9968,0.399
9969,0.407
9970,0.4328
9971,0.4505
9972,0.4623
9973,0.4734
9974,0.4992
9975,0.5172
9976,0.5289
9977,0.5343
9978,0.5392
9979,0.5519
9980,0.5875
9981,0.5994
9982,0.6035
9983,0.608
9984,0.6138
9985,0.6269
9986,0.6559
9987,0.6689
9988,0.6745
9989,0.6824
9990,0.6874
9991,0.6915
9992,0.6949
9993,0.6993
9994,0.7032
9995,0.6988
9996,0.7015
9997,0.7139
9998,0.7234
9999,0.7456
10000,0.763
10001,0.7654
10002,0.7774
10003,0.7927
10004,0.8134
10005,0.8281
10006,0.8391
10007,0.8488
10008,0.8547
10009,0.8966
10010,0.9152
10011,0.9141
10012,0.922
10013,0.9391
10014,0.9378
10015,0.9422
10016,0.9494
10017,0.9529
10018,0.9566
10019,0.9464
10020,0.9608
10021,0.9689
10022,0.9569
10023,0.9497
10024,0.967
10025,0.9763
10026,0.9803
10027,0.9765
10028,0.9804
10029,0.9929
10030,0.9924
10031,0.9978
10032,0.9972
10033,1.0213
10034,1.0132
10035,1.0159
10036,1.0239
10037,1.0116
10038,0.9688
10039,0.9765
10040,0.9964
10041,1.0444
10042,1.0496
10043,1.051
10044,1.0596
10045,1.075
10046,1.0824
10047,1.08
10048,1.0873
10049,1.0948
10050,1.0951
10051,1.0985
10052,1.1044
10053,1.1134
10054,1.1162
10055,1.1248
10056,1.1147
10057,1.1025
10058,1.1128
10059,1.131
10060,1.1258
10061,1.1451
10062,1.1624
10063,1.1709
10064,1.1636
10065,1.1592
10066,1.1491
10067,1.1637
10068,1.191
10069,1.203
10070,1.1963
10071,1.1849
10072,1.1986
10073,1.2184
10074,1.2362
10075,1.2338
10076,1.2158
10077,1.21
10078,1.2
10079,1.2081
10080,1.2014
10081,1.2111
10082,1.2494
10083,1.2854
10084,1.2905
10085,1.2709
10086,1.239
10087,1.2545
10088,1.2544
10089,1.2242
10090,1.2045
10091,1.1954
10092,1.26
10093,1.2697
10094,1.286
10095,1.1993
10096,1.1389
10097,0.5585
10098,1.1874
10099,1.247
10100,1.2774
10101,1.2846
10102,1.3297
